,review,cluster
"('0',)",Review Text 1067: BEWARE!!! If you sign up for this they will charge your card automatically every year. Terrible business model and way to piss off your customers. LET US DECIDE TO RENEW!!!!,0
"('3',)","Review Text 1068: Doesn't even deserve 1 star. Avoid the groups within this app. My account was suspended because I stood up to bullies and was unnecessarily flagged. I'm now told it won't be reinstated. People will flag you for just saying ""hello"". Heaven forbid if you have a different opinion to anyone else's. I was verbally attacked and antagonised by a group of people. I reacted and now told to basically F off by the creator Chris. Don't waste your time downloading this app especially if you have health issues. It will only make things worse.",3
"('0',)",Review Text 1083: All the sudden after a week or two of having it and loving it it deleted all of my information and won't come back,0
"('0',)","Review Text 1091: Won't let me join any of the groups or even set one up, which was the main reason I downloaded the app. Really disappointed",0
"('0',)",Review Text 1119: It won't let me scroll down after I typed my thoughts,0
"('0',)",Review Text 1237: I really wanted to try this but hate giving my email to every app in order to sign up.,0
"('4',)",Review Text 1238: Just to open the app. Sign up for what and why is not explained so I will delete without using it,4
"('3',)",Review Text 1304: I thought this would help me but its pointless if you don't have money,3
"('3',)","Review Text 1343: I'm really sure that it's a good app and it helps people, but it would be really nice if I could actually do stuff on the app. I have uninstalled and reinstalled the app several times and if I try to leave the home screen in anyway it crashes and exits the app.",3
"('3',)",Review Text 1346: This app isn't very good. Customer service sucks. They don't do as they say in the rules They set up. People continually fuss with each other you don't want to go to a website for help and get fussed at or kicked off app. How is that helping you. It's such a shame because this app could help a lot of people. If only they followed their own rules they put in place. It's just sad sad creators don't know how run the website.,3
"('4',)","Review Text 1370: App has a lot of good exercises and helpful tools, but most are locked and require paid membership to use.",4
"('5',)",Review Text 1461: I wish I could use this app. It seems like a very good and useful idea. Unfortunately I can't because every time I try to open it it just crashes.,5
"('2',)",Review Text 1468: Every day a couple times a day I get an error saying the app has stopped working.  Not sure what happened and why it's always breaking.,2
"('0',)","Review Text 1515: I like the idea of chat rooms, but most of them are populated by teenagers, even the ones that are specifically for adults. They often talk about tests, crushes, and other subjects I can no longer relate to. There's also a bug in the app where a message will show up in the notification bar but never in the chat room, causing messages to be ""lost"" and makes me feel like I'm being ignored. Definitely not great for users with depression.",0
"('6',)","Review Text 1534: App decided to take away my right of free speech and block my chat this app sucks, it's called freedom of speech for a reason we are free to say what we want love how everywhere thinks rights are to be violated and be altered to suit there wants or needs",6
