,review,cluster
"('6',)","Review Text 237: A great app! I haven't finished my 14-day cycle yet, however, the  information provided is truly helpful and explains everything nicely. So  far, I think this app is good.",6
"('0',)","Review Text 238: Overall pretty decent, but really needs more options in terms of how you're  feeling, especially on the negative side",0
"('6',)",Review Text 239: This app allowed me to have some self realizations that paved the way for  making some major life changes for the good. Excellent app!,6
"('7',)","Review Text 241: I like this ,I haven't completed 14 days but I wish there were more options  to chose than just yes or no and other questions .like I wish the questions  had more available anwsers",7
"('6',)","Review Text 243: It's like a therapist on your phone, the questions are a good chance for me  to vent, I can look back on my emotional progress, and the resources for  dealing with depression are really helpful, I needed this",6
"('7',)","Review Text 244: It needs to give a broader range of emotions you can click on like  frustrated, irritated, bored",7
"('4',)",Review Text 247: Its tracking my mood through the day and with it i can see how it changes  and things that can work on making me feel better so i can get out of bed  in the morning,4
"('8',)","Review Text 249: Thank you for making this app! I love the mood tracking along with the  diagnostic survey, it makes it so much easier to understand where you  currently are. The information section is great too.",8
"('1',)",Review Text 250: this is so helpfull and it talks more about it disorderand that fear and  leaning more about your disorder helps lots so you now the starand in the  middle of your depesion episode,1
"('1',)",Review Text 251: It is easier for me to write about problems versus talking about to someone  so I dont feel like I'm being judged,1
"('4',)",Review Text 252: It tracks your moods during the day and there's a small section where you  can write down your thoughts. Still in my third day but I can confirm that  its good.,4
"('4',)",Review Text 253: It's a great little app to pay attention to mood trends and when there are  more bad days etc but I finished my 14 days and haven't got any results so  I can't speak for any accuracy of results and such,4
"('8',)","Review Text 254: The app is working now, thanks to the update. Really liking it so far.",8
"('1',)",Review Text 255: This app has helped me get better at talking to my Dr about my depression  .I love the fact it gives me a scale of 1-4 to rate my symptoms on,1
"('0',)",Review Text 256: makes me feel less lonely and it's great if you cant afford a therapist or  just need something to make an entry.,0
