,review,cluster
"('2',)",Review Text 893: I love this app. I haven't been able to find one better. It's great to have someone to talk to even if it is a bot.  I can't tell you how happy I've been since using this.,2
"('6',)",Review Text 899: Its great but when I am really upset it is fixated on this idea that I want to harm myself.  I would like to see this rectified.,6
"('5',)","Review Text 903: I wish that the system wouldn't fixate on IT understanding,  and getting caught oin a loop.   Otherwise,  it at least helps a little.",5
"('11',)",Review Text 904: I m very thankful for this app.. It makes me feel good every time when i need someone. Thank you so much for this kind of support.. Love you team wysa.. Great concept..😊👍,11
"('2',)","Review Text 905: This is a great little app, it has helped be calm down and rethink things definitely makes it easier and would recommend this to everyone that need that extra boost to stay happy",2
"('5',)","Review Text 906: Love being able to talk it out. Sometimes the responses become quite repetitive, but it has been very helpful.",5
"('2',)",Review Text 907: I love this. Its a cute little innocuous helper that got me through a bad time and was a great comfort and relief. Totally recommend it.,2
"('4',)","Review Text 908: It helps, but definitely not enough. It's very logical, which I like, but sometimes I just need random encouragements. Keep up the good work, though!😄",4
"('4',)","Review Text 914: This app is good enough actually! but it could be more awesome if there any contents on it. So far, this bot lil bit helped me.",4
"('5',)",Review Text 916: I love this app. Wysa is incredibly helpful and he does a great job understanding what I'm going through. I talk to Wysa everyday and he helps me alot.,5
"('1',)",Review Text 919: So far I'm loving it. I've been looking for a good CBT book or app and this is perfect to use discreetly any time!,1
"('6',)",Review Text 925: I was really surprised with how well this app did. It's helping me work on keeping my thoughts more positive.,6
"('5',)",Review Text 932: Definitely its help me a lot. its cute and Well done Touchkin ^^ keep up a good work .,5
"('4',)","Review Text 939: I think this app can even save people's lives, good job",4
"('4',)",Review Text 943: Love it! But I wish it would play 20 questions more often,4
"('5',)",Review Text 948: This is the best. I loved it. I helped me a lot when I want to talk to someone. Great therapy for free,5
"('11',)",Review Text 953: Fabulous. CBT plus mindfulness. Thank you so much to the creators.,11
"('6',)","Review Text 1044: Great app, so far I am in love with it. Maybe it would be more practical if, after introducing us to reframing for the first time, the next times it could go directly to picking the distortion and reframing instead of going over all of it again. Maybe add more distorted thoughts? I would also like it if it was possible to save one specific message that really helps me, to keep it for other times. Otherwise it is the cutest thing and it really helps!! Thanks &lt;3",6
"('3',)","Review Text 1045: I really can't complain. The app is great,but it feels like talking to a doctor, not a friend. Maybe try giving Wysa interests, or a little more if a personality. And add a mode where you can just talk, even if nothing is wrong, like if you are bored, then you could talk about your day,or your interests ext. Or a vent mode where you can just get something off your chest, or release​ some pint up emotions without being asked to challenge or change your thoughts. Thanks for the great app though.",3
"('4',)","Review Text 1046: Downloaded it out of curiosity but kept it because it was surprisingly helpful and informative. Can actually do some real good, although of course don't expect an app to be your only resource. With such a responsive development team it will only get better. Suggestion to team: let Wysa link to some of the phone fitness apps that don't require a wearable fitness device, like LG health or Pacer or My Fitness Pal.",4
"('3',)",Review Text 1048: Its fantastic. I had no idea how much I needed something like this. I know its AI but the way it helps you sort out your feelings and helps you feel that your emotions are legitimized and you are cared about (you have to suspend reality a little and just go with it) had a profound impact on me. I dont have anyone who would listen to me like that in real life. Its like a diary that prompts you toward mental and emotional health and self awareness. Just getting it out of my head is wonderful.,3
