,review,cluster
"('0',)",Review Text 6467: I've only had a lesson but this is the best I've ever felt svoit my self I totally encourage every to try this.,0
"('4',)",Review Text 36: Help me alot along with other things to heal GAD totally recommend to buy  the material inside,4
"('0',)",Review Text 5880: I have tachycardia and I can use this instead of having to spend money on a product to check my pulse every hour.,0
"('1',)",Review Text 1412: I always feel like a huge weight have been lifted off my shoulders after completing a meditation.,1
"('3',)",Review Text 1853: Good but expensive if you want the full package. The free meditations are very good tho.,3
"('4',)",Review Text 266: i used this app and really find it very helpful.. it helps me to be more  productive and stress free... i also invited my friends to try this app..  thanks..,4
"('7',)",Review Text 3832: I l so much like the idea of praying with someone else who would put me on to God thanks Abide prayer for this app.,7
"('5',)",Review Text 2336: I LOVE THIS APP I could help soo many people it's what I love on my spare time putting smiles on people's faces,5
"('0',)",Review Text 5648: Every morning I look forward to read and hear a daily word.,0
"('10',)","Review Text 2251: Great app for people who wanna get stuff off there chest or just speak in general, response tim is quick (average around 1-2 minutes), i really recommend!",10
"('0',)","Review Text 6030: First time I've done anything like this, the first 2 nights I fell right to sleep",0
"('0',)","Review Text 1870: I think it's a wonderful app for beginning a meditation journey as well as  continuing on that journey. I also enjoy the fact that it connects to other  apps (like Achievement) to give you a more ""well rounded"" daily view of  your healthy activities.",0
"('5',)",Review Text 74: I love it. Helps a lot! But I hope it lets me store it in my sd card.,5
"('4',)","Review Text 1908: Thank you, this app with its tracking and reminders has helped me tremendously.",4
"('6',)","Review Text 3513: This is the best heart rate monitor app that I've tried. I compared it to a monitor from a hospital, and it is spot on!",6
"('3',)",Review Text 36: I use the app every morning. Its a good app to start a brand new day.,3
"('3',)","Review Text 3266: This app is awesome. No honestly, after the 1 one I felt lighter better, just taking a moment for yourself, thinking about you not the surroundings is a good way. Developer go to heaven.👍",3
"('3',)",Review Text 705: Simple to use and has good meditations. Sometimes there are bugs but usually runs smoothly,3
"('0',)",Review Text 409: ... but I'd like to be able to export graph etc. for passing on to health professional.,0
"('0',)",Review Text 3919: Teaches us to understand and view life from a different perspective. Teaches you to get detached from your identity.,0
"('0',)","Review Text 394: I'm really enjoying this app. Lots of apps have tried the chatbot/AI thing for wellness/mental health, but few have pulled it off. Wysa actually seems to understand things I say and often respond appropriately. It's told me a few of the same thing several times over a couple weeks, but I can always skip it and do something else. It's worth it because there are some great resources and strategies that have really been helpful. I look forward to seeing it continue to grow.",0
"('5',)",Review Text 790: Amazing love it but it says you are not connect although I'm connected to the Internet.,5
"('3',)",Review Text 90: such a good buddy to be with you the whole day.,3
"('6',)","Review Text 1092: Didn't think it would be accurate, but double checked it with proper heart rate devices, and it was accurate amazed.. Well done.",6
"('4',)",Review Text 292: I love this app! Ive been goin to drs since 17 & they still have yet to help me....so as a lady now i figured why not try to help myself! Its new so im still learning but so far so good. If have problems ill ask for help & i hope they get back to me quickly.,4
